Category,cleaned_resume
DevOps Engineer,"Project / Program Management, Agile / Scrum Management, Risk / Client Management, Process Improvements, Proposals / RFE, Selenium, RALLY / IBM TD Platform, Python, DevOps / DevSecOps, SAFe - Agile Craft, Delivery / Test Management, Project / Program Finance, Profit Maximization, Internal / External Audits, Software Testing / Quality Assurance, Visual Basic 6.0, MS-SQL Server / Oracle 8/8i, Conformiq, HP QC / QTP, Crystal Report 8.5, Testing, Oracle, SQL, Audits, Client Management"
DevOps Engineer,"Data Base Design, PHP, Python, MySql, JavaScript, HTML5, Ajax, Jquery, XML, Agile Methodology, DevOps Methodology, Scrum Framework, JIRA Tool, GIT, Bitbucket, AngularJS, Amazon MWS, Bootstrap, Node.js, Laravel, Quality Control (QC)"
DevOps Engineer,"HP ALM, RTC, JIRA, AS400, SQL, Test Automation, X-Framework, UFT, LISA, Test Data Automation, CATDM, Test Scheduling, Jenkins, Maven, Test Document Versioning, Confluence, SharePoint, Microsoft SharePoint, Scheduling, CBIL, API, Conversion, Cloud, Digital UI, Infrastructure, Exploratory Testing, Accessibility Testing, OAT, Performance Testing, Volume Testing, Test Automation Framework, Cucumber, Selenium, BDD, TOSCA, CI/CD, Test Data Management, Resource Forecasting, Effort Estimation, Resource Onboarding, Conflict Resolution"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Puppet, MySQL, Linux/Unix, HTML, Oracle, SQL"
DevOps Engineer,"C, C++, SQL, PL/SQL, Core Java, Javascript, HTML, CSS, jQuery, JavaEE, MySQL, Python, AWS, Xilinx, Modelsim, Matlab, Multisim, Windows XP, Vista, 07, 08, Ubuntu, AES Algorithm, TCS 230 sensor, RFID Based Student Attendance System"
DevOps Engineer,"Ant, Maven, GIT, Bitbucket, Jenkins, Linux, Ansible, Shell Scripting, Requirement Gathering, Continuous Integration and Continuous Deployment, Software Development Life Cycle, Software Testing Life Cycle, Documentation & Reporting, Test Reports, Dev-ops methodologies, C, Core Java, Apache Tomcat server, Deployment, Documentation, Change Management, Configuration Management"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Linux/Unix, Puppet, Redhat Satellite server, MySQL, HTML, Oracle, SQL"
DevOps Engineer,"C, C++, SQL, PL/SQL, Core Java, Java, JavaEE, Javascript, HTML, CSS, jQuery, MySQL, Python, AWS, FPGA, AES Algorithm, RFID, GSM"
DevOps Engineer,"Ant, Maven, GIT, Bitbucket, Jenkins, Linux, Ansible, Shell Scripting, Requirement Gathering, Continuous Integration and Continuous Deployment, Software Development Life Cycle, Software Testing Life Cycle, Documentation & Reporting, Test Reports, Dev-ops methodologies, C, Core Java, Apache Tomcat, Deployment, Documentation, Change Management, Configuration Management"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Linux, Unix, Puppet, MySQL, HTML, Oracle, SQL"
DevOps Engineer,"C, C++, SQL, PL/SQL, Core Java, Javascript, HTML, CSS, jQuery, JavaEE, MySQL, Python, AWS, FPGA Implementation, AES Algorithm, Sorting Robot, RFID Based Student Attendance System"
DevOps Engineer,"Ant, Maven, GIT, Bitbucket, Jenkins, Linux, Ansible, Shell Scripting, Requirement Gathering, Continuous Integration and Continuous Deployment, Software Development Life Cycle, Software Testing Life Cycle, Documentation & Reporting, Test Reports, Dev-ops methodologies, C, Core Java, Apache Tomcat server, Deployment, Documentation, Change Management, Configuration Management"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Linux, Puppet, MySQL, HTML, Oracle, SQL"
DevOps Engineer,"C, C++, SQL, PL/SQL, Core Java, Javascript, HTML, CSS, jQuery, JavaEE, MySQL, Python, AWS"
DevOps Engineer,"Ant, Maven, GIT, Bitbucket, Jenkins, Linux, Ansible, Shell Scripting, Requirement Gathering, Continuous Integration and Continuous Deployment, Software Development Life Cycle, Software Testing Life Cycle, Documentation & Reporting, Test Reports, Dev-ops methodologies, C, Core Java, Apache Tomcat, Deployment, Documentation, Change Management, Configuration Management"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Linux, MySQL, Oracle, SQL, HTML"
DevOps Engineer,"C, C++, SQL, PL/SQL, Core Java, Java, JavaEE, Javascript, HTML, CSS, jQuery, MySQL, Python, AWS, Xilinx, Modelsim, Matlab, Multisim, Windows XP, Windows Vista, Windows 7, Windows 8, Ubuntu"
DevOps Engineer,"Ant, Maven, GIT, Bitbucket, Jenkins, Linux, Ansible, Shell Scripting, Requirement Gathering, Continuous Integration and Continuous Deployment, Software Development Life Cycle, Software Testing Life Cycle, Documentation & Reporting, Test Reports, Dev-ops methodologies, C, Core Java, Configuration management, Scripting, Application Servers, Deployment, Change Management"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Linux, Puppet, MySQL, HTML, Oracle, SQL"
DevOps Engineer,"C, C++, SQL, PL/SQL, Core Java, Javascript, HTML, CSS, jQuery, JavaEE, MySQL, Python, AWS, Xilinx, Modelsim, Matlab, Multisim, Windows XP, Vista, 07, 08, Ubuntu, AES Algorithm, TCS 230 sensor, RFID, GSM"
DevOps Engineer,"Ant, Maven, GIT, Bitbucket, Jenkins, Linux, Ansible, Shell Scripting, Requirement Gathering, Continuous Integration and Continuous Deployment, Software Development Life Cycle, Software Testing Life Cycle, Documentation & Reporting, Test Reports, Dev-ops methodologies, C, Core Java, Apache Tomcat, Deployment, Documentation, Change Management, Configuration Management"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Linux, Puppet, MySQL, HTML, Oracle, SQL"
DevOps Engineer,"C, C++, SQL, PL/SQL, Core Java, Javascript, HTML, CSS, jQuery, JavaEE, MySQL, Python, AWS, Xilinx, Modelsim, Matlab, Multisim, Windows XP, Vista, 07, 08, Ubuntu, AES Algorithm, RFID, GSM"
DevOps Engineer,"Ant, Maven, GIT, Bitbucket, Jenkins, Linux, Ansible, Shell Scripting, Requirement Gathering, Continuous Integration and Continuous Deployment, Software Development Life Cycle, Software Testing Life Cycle, Documentation & Reporting, Test Reports, Dev-ops methodologies, C, Core Java, Apache Tomcat, Deployment, Documentation, Change Management, Configuration Management"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Linux/Unix, Puppet, MySQL, HTML, Oracle, SQL"
DevOps Engineer,"C, C++, SQL, PL/SQL, Core Java, Javascript, HTML, CSS, jQuery, JavaEE, MySQL, Python, AWS, Xilinx, Modelsim, Matlab, Multisim, Windows XP, Vista, 07, 08, Ubuntu, AES Algorithm, RFID Based Student Attendance System, GSM"
DevOps Engineer,"Ant, Maven, GIT, Bitbucket, Jenkins, Linux, Ansible, Shell Scripting, Requirement Gathering, Continuous Integration and Continuous Deployment, Software Development Life Cycle, Software Testing Life Cycle, Documentation & Reporting, Test Reports, Dev-ops methodologies, C, Core Java, Apache Tomcat, Deployment, Documentation, Change Management, Configuration Management"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Linux, Unix, Puppet, Redhat Satellite server, MySQL, HTML, Oracle, SQL"
DevOps Engineer,"C, C++, SQL, PL/SQL, Core Java, Javascript, HTML, CSS, Jquery, JavaEE, Mysql, Python, AWS, Xilinx, Modelsim, Matlab, Multisim, Windows XP, Vista, 07, 08, Ubuntu, AES Algorithm, RFID Based Student Attendance System, GSM"
DevOps Engineer,"Ant, Maven, GIT, Bitbucket, Jenkins, Linux, Ansible, Shell Scripting, Requirement Gathering, Continuous Integration and Continuous Deployment, Software Development Life Cycle, Software Testing Life Cycle, Documentation & Reporting, Test Reports, Dev-ops methodologies, C, Core Java, Apache Tomcat, Deployment, Documentation, Change Management, Configuration Management"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Linux, Unix, Puppet, MySQL, HTML, Oracle, SQL"
DevOps Engineer,"C, C++, SQL, PL/SQL, Core Java, Java, JavaEE, Javascript, HTML, CSS, jQuery, MySQL, Python, AWS, FPGA Implementation, AES Algorithm, RFID Based Student Attendance System, GSM"
DevOps Engineer,"Ant, Maven, GIT, Bitbucket, Jenkins, Linux, Ansible, Shell Scripting, Requirement Gathering, Continuous Integration and Continuous Deployment, Software Development Life Cycle, Software Testing Life Cycle, Documentation & Reporting, Test Reports, Dev-ops methodologies, C, Core Java, Configuration management, Application Servers, Apache Tomcat server, Deployment, Documentation, Change Management"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Linux, Unix, Puppet, Redhat Satellite Server, MySQL, HTML, Oracle, SQL, Tibco Spotfire, AWS EC2, RDS, CloudFormation Template, Lambda, Dynamo DB, Cloud Watch, Auto-scaling, Elastic Beanstalk, AppDynamics"
DevOps Engineer,"C, C++, SQL, PL/SQL, Core Java, Javascript, HTML, CSS, jQuery, JavaEE, MySQL, Python, AWS, Xilinx, Modelsim, Matlab, Multisim, Windows XP, Vista, 07, 08, Ubuntu"
DevOps Engineer,"Ant, Maven, GIT, Bitbucket, Jenkins, Linux, Ansible, Shell Scripting, Requirement Gathering, Continuous Integration and Continuous Deployment, Software Development Life Cycle, Software Testing Life Cycle, Documentation & Reporting, Test Reports, Dev-ops methodologies, C, Core Java, Apache Tomcat server, Deployment, Documentation, Change Management, Configuration Management"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Puppet, MySQL, Linux/Unix, IBM AIX, HTML, Oracle, SQL"
DevOps Engineer,"C, C++, SQL, PL/SQL, Core Java, Javascript, HTML, CSS, jQuery, JavaEE, MySQL, Python, AWS, FPGA Implementation, AES Algorithm, Sorting Robot, RFID Based Attendance System, GSM"
DevOps Engineer,"Ant, Maven, GIT, Bitbucket, Jenkins, Linux, Ansible, Shell Scripting, Requirement Gathering, Continuous Integration, Continuous Deployment, Software Development Life Cycle, Software Testing Life Cycle, Documentation & Reporting, Test Reports, Dev-ops methodologies, C, Core Java, Apache Tomcat, Deployment, Documentation, Change Management, Configuration Management"
DevOps Engineer,"Cloud Computing, Shell Scripting, Python, Automation, Solution Architect, Azure, AWS, Linux, MySQL, HTML, Oracle, SQL, P8 Filenet, Tibco Spotfire, AWS EC2, RDS, CloudFormation Template, Lambda, Dynamo DB, Cloud Watch, Auto-scaling, Elastic Beanstalk, AppDynamics"
